entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Phương pháp theo dõi lịch,subtopic,[],,,,,,,,,,người phụ nữ ghi chép chu kỳ kinh trong 6 tháng; ngày đầu dễ thụ thai = chu kỳ ngắn nhất – 18; ngày cuối = chu kỳ dài nhất – 11; tránh quan hệ trong khoảng ngày dễ thụ thai này,
Thuốc giảm gò tử cung,topic,[],,,trì hoãn sinh trong một khoảng thời gian ngắn (đến 48 giờ),,Chuyển dạ sinh non,,,,,,
khí hư nhiều hơn,symptom,[],,Ba tháng cuối,,,,,,,,,
Aids,subdisease,[],,,,,,,,số lượng tế bào cd4 giảm xuống mức nhất định,,,viêm phổi; một số loại ung thư; nhiễm trùng
Quá trình thụ thai,topic,[],,,,khi tinh trùng gặp trứng thì ít nhất một tinh trùng phải xuyên qua và đi vào bên trong lớp vỏ ngoài của trứng; noãn di chuyển về phía tử cung; phôi nang bám vào thành tử cung và làm tổ,,,,quá trình này được gọi là thụ tinh,,,
Mất cân bằng hormone,topic,[],progesterone điều hòa kinh nguyệt và chuẩn bị niêm mạc tử cung cho trứng đã thụ tinh làm tổ,mệt mỏi; táo bón; nhức đầu; căng tức vú; khó ngủ; đau nửa đầu; phiền muộn; tâm trạng thất thường,,căng thẳng kéo dài; mất cân bằng nội tiết tố là nguyên nhân hàng đầu gây vô sinh; nồng độ progesterone thấp có thể cản trở việc thụ thai; tập thể dục quá sức; thừa cân; mãn kinh ở phụ nữ lớn tuổi,,,,progesterone là hormone quan trọng trong khả năng mang thai,,giảm căng thẳng; duy trì cân nặng hợp lý; ăn uống điều độ,
Tập thể dục,topic,[],,,,,,,,dây chằng và khớp lỏng lẻo; tim đập nhanh hơn,,nên duy trì hoạt động thể chất phù hợp; nên tham khảo ý kiến bác sĩ; giảm khó chịu trong thai kỳ; giảm đau lưng; tăng cường cơ bụng; cải thiện lưu thông máu; nâng cao năng lượng; cải thiện tim mạch; hỗ trợ giấc ngủ; giảm căng thẳng; tăng sự tự tin; chuẩn bị sinh nở dễ dàng hơn; giảm nguy cơ đái tháo đường thai kỳ; hỗ trợ lấy lại cân nặng sau sinh; tránh bắt đầu với bài tập khó; tạm dừng thể thao cường độ cao cho đến sau sinh; các bài tập cần tránh: aerobic cường độ cao; các bài tập cần tránh: gập bụng/ngồi dậy; các bài tập cần tránh: gập lưng; các bài tập cần tránh: hot yoga; các bài tập cần tránh: lặn; các bài tập cần tránh: nâng tạ; các bài tập cần tránh: nằm ngửa (tam cá nguyệt 2–3); các bài tập cần tránh: nằm sấp; các bài tập cần tránh: squat sumo sâu và nâng tạ sumo; các bài tập cần tránh: thái cực quyền; các bài tập cần tránh: thể thao va chạm; các bài tập cần tránh: tập luyện ngắt quãng cường độ cao; các bài tập cần tránh: đẩy tạ qua đầu; các bài tập cần tránh: động tác kéo dãn khớp quá mức,hạ huyết áp gây chóng mặt; bụng to làm thay đổi trọng tâm dễ ngã
Nifedipine,subtopic,[],,buồn nôn; táo bón; chóng mặt; hạ huyết áp; đau đầu; đỏ da; tiêu chảy; ngất,,,,,,,,,
đau nhức lưng,symptom,[],,Ba tháng cuối,,,,,,,,,
Thể dục,topic,[],,máu hoặc dịch chảy từ âm đạo; đau bụng hoặc đau âm đạo đột ngột; co thắt liên tục sau khi nghỉ 30 phút,,,,,,,,hãy hỏi bác sĩ để đảm bảo việc bạn tập thể dục trong thời gian mang thai là an toàn; kiểm tra với bác sĩ trước khi bắt đầu bất kỳ chương trình thể dục nào; tăng dần cường độ nếu cảm thấy khỏe; các bài tập tốt nhất cho thai phụ là những bài không tạo thêm trọng lượng cho cơ thể; trao đổi với bác sĩ để chọn bài tập tốt nhất; tránh các hoạt động làm tăng nguy cơ té ngã hoặc chấn thương như thể thao tiếp xúc hoặc thể thao gắng sức; ngay cả va chạm nhẹ vào bụng cũng nguy hiểm trong thai kỳ; tránh đứng quá lâu; duy trì chế độ ăn uống cân bằng; lắng nghe cơ thể và báo với bác sĩ nếu gặp các triệu chứng bất thường; báo với bác sĩ nếu có đau ngực; báo với bác sĩ nếu có khó thở; báo với bác sĩ nếu có nhức đầu kéo dài; báo với bác sĩ nếu có chóng mặt; báo với bác sĩ nếu có buồn nôn; báo với bác sĩ nếu có hoa mắt; báo với bác sĩ nếu có nhìn mờ sau khi tập luyện,
Surfactant,topic,[],giúp các túi khí được giữ ở trạng thái phồng trong phổi,,,sự thiếu surfactant,Sinh cực non,surfactant là một chất giúp các túi khí được giữ ở trạng thái phồng trong phổi,,phổi bắt đầu tạo surfactant vào khoảng tuần thứ 23 của thai kỳ,,liệu pháp surfactant chỉ được sử dụng ở những bệnh viện nơi mà đội ngũ nhân viên được đào tạo đặc biệt về liệu pháp này và cách chăm sóc những trẻ ốm nặng,hội chứng suy hô hấp (rds) ở trẻ sinh non
Sau sẩy thai,subtopic,[],,đau bụng; chảy máu; chóng mặt; chảy máu âm đạo; rỉ sữa ở vú; suy yếu sức khỏe; lượng đường trong cơ thể tăng nhanh; chảy máu ít hoặc rỉ máu; đau bụng dưới tương tự đau bụng kinh,phẫu thuật nong và nạo được thực hiện để loại bỏ các mô còn sót lại của thai nhi ra khỏi tử cung,sẩy thai,,,,cơ thể các chị em sẽ mất khoảng vài tuần đến vài tháng để giảm bớt được các triệu chứng và phục hồi lại sức khỏe; chảy máu do sẩy thai bắt đầu xuất hiện một đốm nhẹ và sau đó chảy máu ngày càng nhiều hơn kèm theo cục máu đông; đau bụng sau khi sẩy thai thường do các cơn co thắt của tử cung; chuỗi các hiện tượng xảy ra bên trong tử cung sẽ gây ra những cơn đau bụng dữ dội; những cơn đau này lan sang các bộ phận khác của cơ thể và phần lưng dưới bị ảnh hưởng nhiều nhất; hormone hcg vẫn còn trong máu vài tháng sau khi sẩy thai và nồng độ này chỉ về 0 sau khi các mô nhau thai bị tống xuất hoàn toàn; các cơ sở y tế sẽ đo nồng độ hcg bằng cách lấy mẫu máu của bạn; phải mất ít nhất hai tuần sau sẩy thai để cổ tử cung đóng lại và tử cung co trở lại kích thước bình thường; máu chỉ ngừng chảy khi tử cung trở lại kích thước bình thường; mất khoảng vài ngày đến vài tháng để cơ thể lành lại sau khi sẩy thai; chảy máu âm đạo có thể kéo dài đến một tuần; đau bụng dưới lên đến hai ngày; thời gian chữa bệnh cũng phụ thuộc vào mức độ tổn thương tinh thần mà bạn đang gánh chịu; chính bản thân bạn phải đối mặt và vượt qua nó; thức ăn ngon miệng; tùy vào những trường hợp khác nhau mà việc phục hồi là khác nhau; đậu nành rất tốt cho sức khỏe; đau bụng dưới tương tự đau bụng kinh có thể kéo dài đến 2 ngày sau sẩy thai; những triệu chứng này thường hết trong vòng 1 tuần; một vài hormone liên quan đến thai nghén có thể tồn tại trong máu 1 đến 2 tháng,nắm rõ những thực phẩm nên ăn và nên tránh sau khi sẩy thai; không chỉ phục hồi sau sẩy thai mà còn ngăn ngừa sự việc đau lòng này xảy ra trong tương lai,bác sĩ có thể giúp: bác sĩ sẽ giúp bạn hiểu được nguyên nhân sâu xa của vấn đề; tránh căng thẳng: ngừng tập trung quá vào nỗi đau thể xác và tinh thần; xác định lý do tổn thương: xác định lý do: bạn đã từng sẩy thai trước đó chưa?; đừng tự trách mình: sẩy thai thường là một bất thường về nhiễm sắc thể và không chỉ do sơ xuất của người mẹ; xoa bóp vùng tử cung giúp tử cung trở lại kích thước bình thường trước khi mang thai; nghỉ ngơi nhiều nhất có thể; uống sữa nóng để dễ ngủ hơn; tập các bài tập nhẹ bất cứ khi nào có thể; theo dõi nhiệt độ cơ thể trong năm ngày đầu tiên sau khi sẩy thai; tắm một hoặc hai lần một ngày để điều chỉnh nhiệt độ cơ thể; không thụt rửa hoặc sử dụng các chất khử trùng để vệ sinh vùng âm đạo vì có thể dẫn đến nhiễm trùng; chườm nóng và lạnh có thể giúp giảm đau và giảm đau bụng; uống ít nhất tám cốc nước mỗi ngày; tránh xa đồ uống có chứa caffein vì caffein là một chất lợi tiểu và sẽ không có tác dụng phục hồi cho cơ thể; tránh quan hệ tình dục trong hai tuần đầu sau khi sẩy thai; chờ cho máu ngừng chảy và cho cổ tử cung đủ thời gian để co và đóng lại; nói chuyện với bác sĩ của bạn trước khi bạn bắt đầu lập kế hoạch lại cho gia đình; sử dụng biện pháp tránh thai nếu bạn không muốn có thai sớm; đừng khó khăn với bản thân vì bạn sẽ vượt qua được nỗi đau này và làm lại từ đầu cùng gia đình mình; bạn phải hiểu và tin rằng những điều đã xảy ra không phải lỗi của bạn; bạn phải vượt qua nó để lập kế hoạch cho gia đình của bạn trong tương lai; hãy nhớ rằng nội tiết tố của bạn đã mất cân bằng và chúng cần một thời gian để bình thường hóa; bạn sẽ cáu kỉnh và ủ rũ; hiểu rằng cơ thể đang trên đường hồi phục và sẽ mất một thời gian; bạn có tuyệt vọng về việc có con không?; bạn đã trên 35 tuổi?; bạn đang lăn tăn về việc hút thai không thành công?; bạn phải hiểu rằng bạn không thể giải quyết vấn đề cho đến khi bạn biết lý do; nói về nó sẽ giúp bạn bớt đi một chút gánh nặng và giúp bạn đi tiếp tốt hơn; nhưng hãy chắc chắn rằng bạn nói chuyện với bác sĩ trước khi bắt đầu những bài tập; thuốc chống trầm cảm làm giảm các triệu chứng trầm cảm; liệu pháp tâm lý giúp đối phó với đau buồn; liệu pháp co giật điện (ect) để điều trị các trường hợp nặng bằng cách truyền dòng điện đến não; bạn không nên để mình tiếp tục rơi vào trạng thái trầm cảm; đừng cố gắng thụ thai cho đến khi bạn đã trải qua ít nhất hai chu kỳ kinh nguyệt; có một chế độ ăn uống lành mạnh và cân bằng; tập thể dục thường xuyên và giữ cân nặng phù hợp; tránh uống rượu và hút thuốc khi mang thai; hạn chế tiêu thụ caffeine; đừng bỏ qua bất kỳ dịch tiết âm đạo bất thường nào; tránh quan hệ tình dục một thời gian cho đến khi bạn thoát khỏi hậu quả của sẩy thai; dù là gì thì bạn và người ấy cũng nên trò chuyện và chia sẻ cảm xúc của nhau; hãy nhớ rằng tinh thần và thể chất mạnh mẽ sẽ giúp bạn sớm khỏe lại; người phụ nữ cần nhận được sự chia sẻ từ người thân; người phụ nữ cũng cần được bồi bổ thể chất sau khi sẩy thai; những thực phẩm tốt nhất nên ăn sau khi sẩy thai; tiêu thụ thực phẩm giàu sắt sau khi bị sẩy thai; tiêu thụ heme-iron từ thịt nạc; nên ăn nhiều thịt đỏ sau khi sẩy thai; nên nướng thay vì chiên; ăn thực phẩm giàu vitamin C để giúp cơ thể hấp thụ chất sắt tốt hơn; bạn nên tiêu thụ thực phẩm giàu magie để phục hồi sau trầm cảm; bạn cũng cần ăn nhiều trái cây và rau quả để có được chất dinh dưỡng cần thiết cho cơ thể sau sẩy thai; một chế độ ăn uống lành mạnh không những là bổ sung các thực phẩm dinh dưỡng có lợi mà còn phải tránh các thực phẩm không tốt cho cơ thể; hạn chế lượng tinh bột ít chất xơ trong chế độ ăn uống của bạn; tránh thực phẩm có đường có chỉ số đường huyết cao vì chúng cũng có thể khiến lượng đường trong máu tăng; tránh tình trạng viêm nhiễm gây đau đớn và khó chịu; tránh các loại thịt béo và các sản phẩm từ sữa (chưa tách béo) sau khi sẩy thai; đừng biến đồ ăn vặt thành món chính của bạn sau khi sẩy thai; đồ ăn vặt sẽ chỉ nạp vào bạn lượng calo rỗng và ngăn bạn tiêu thụ thực phẩm giàu chất dinh dưỡng mà cơ thể cần lúc này; hạn chế lượng đậu nành tiêu thụ sau khi sẩy thai; tránh phô mai mềm; tránh sản phẩm sữa chưa tiệt trùng; tránh thịt sống; tránh hải sản; hãy chú tâm đến thức ăn bạn nạp vào cơ thể; và chế độ ăn phù hợp cũng sẽ góp phần ngăn ngừa sẩy thai trong tương lai; không quan hệ tình dục; bạn có thể phải đối mặt với nhiều khó khăn; bạn sẽ trải qua nhiều cung bậc cảm xúc; cơ thể bạn đang dần hồi phục; sử dụng băng vệ sinh thay vì tampon; bạn có thể sử dụng lại tampon trong chu kỳ kinh nguyệt tiếp theo; không thụt rửa âm đạo; không đi bơi hay tắm bồn nước nóng; tắm bằng vòi sen hay vì bồn tắm; bạn có thể trở lại sinh hoạt thường ngày ngay khi cảm thấy ổn,trầm cảm; nhiễm khuẩn từ âm đạo vào tử cung; sẩy thai không hoàn toàn gây đau nhiều và có liên quan đến cơn đau quặn và kéo dài trong hai tuần hoặc hơn; sốc và phủ nhận; cảm giác tội lỗi và tức giận; ghen tị và cáu kỉnh với những phụ nữ mang thai khác; trầm cảm và đau khổ; khó chịu hoặc thất vọng; buồn ngủ hoặc mất ngủ; rất đói hoặc không đói; xu hướng tự sát; những cơn đau ngẫu nhiên xuất hiện
Túi ối,topic,[],,,,,,,,túi ối cũng phát triển trong giai đoạn này,,,
đi tiểu nhiều hơn,symptom,[],,Ba tháng đầu,,,,,,,,,
Loại bao cao su,subtopic,[],,,,,,,,,,có thể đặt trước 8 giờ khi dùng loại nữ,
Sẩy thai ngoài tử cung,subtopic,[],,nôn; chóng mặt; tiêu chảy; đau lan lên vai; cảm thấy uể oải; có thể ngất,,,,,,những triệu chứng này thường xuất hiện khoảng từ tuần thứ 5 đến tuần thứ 14 của thai kì,,,
Thuốc tránh thai khẩn cấp,subtopic,[],,mệt mỏi; đau dạ dày; nôn; kinh nguyệt đến sớm; kinh nguyệt đến muộn,liều 2 uống cách 12h,,,,,thành phần chính: levonorgestrel (chỉ chứa progestin); còn gọi là viên tránh thai sáng hôm sau; uống trong 72h có thể giảm nguy cơ có thai 75–89%; thấp hơn các biện pháp tránh thai thường xuyên; đau dạ dày (hết sau 2 ngày); nôn (cần uống lại nếu nôn trong 1h); ít gây mệt mỏi hơn viên phối hợp,,hiệu quả cao nhất nếu dùng càng sớm càng tốt; nên trao đổi với bác sĩ về lựa chọn phù hợp,
Chăm sóc vết may tầng sinh môn,topic,[],,,,,,,,,,ép hai mông lại khi ngồi để tránh các mũi khâu bị kéo căng sẽ gây đau; sử dụng một bình xịt nước ấm để rửa vùng kín mỗi khi đi vệ sinh; lau cho khô; sau khi đi tiêu nên lau từ trước ra sau để tránh nhiễm trùng; chườm lạnh để giảm sưng; nói với bác sĩ khi bạn muốn sử dụng một loại thuốc kháng viêm như ibuprofen để giảm đau và viêm,
Vaccine an toàn cho phụ nữ cho con bú,topic,[],,,,,,,,,,tất cả các loại vaccine sử dụng cho thai kì đều an toàn cho phụ nữ cho con bú,
Hội chứng suy hô hấp ở trẻ sinh non,disease,[],,các phế nang trong phổi xẹp lại,,thiếu surfactant,,,,,,,
không dùng ma túy,advice,[],,,,,,,,,,Chăm sóc bản thân,
thai nhi ít máy do không gian chật,symptom,[],,Ba tháng cuối,,,,,,,,,
Thuốc kháng viêm nonsteroidal,topic,[],,,,,Indomethacin,,,,,,
Ngừa thai khẩn cấp iud,subtopic,[],,,,,,,,hiệu quả 99%; có thể dùng lâu dài,,cần đặt tại cơ sở y tế,
Tránh thai bằng màng ngăn âm đạo,subtopic,[],đặt khít với cổ tử cung để ngăn tinh trùng gặp trứng,,,,Màng ngăn âm đạo,,,màng ngăn có thể đặt trước 1 giờ và bảo vệ trong vòng 6 giờ; đúng vị trí khi cổ tử cung nằm trong vòm màng ngăn,,cần bác sĩ/y tá hướng dẫn cách đặt và lấy ra; nên thực hành tại phòng khám để đảm bảo dùng đúng; màng ngăn phải được sử dụng mỗi lần quan hệ để tránh thai; có thể kết hợp màng ngăn với chất diệt tinh trùng; khi lấy ra cần nhẹ nhàng để không làm rách; liên hệ bác sĩ khi có vấn đề đường tiểu; liên hệ bác sĩ khi đau hay tiểu khó; liên hệ bác sĩ khi ngứa âm đạo; liên hệ bác sĩ khi dịch bất thường; liên hệ bác sĩ khi sốt cao (nguy cơ sốc nhiễm độc); liên hệ bác sĩ khi màng ngăn rách; liên hệ bác sĩ khi màng ngăn không vừa,
Triệt sản qua soi tử cung,subtopic,[],,buồn nôn; nôn; chảy máu; chóng mặt; vẫn có thể mang thai; đau giống đau bụng kinh; hoa mắt; nổi mẩn,,,,là một loại triệt sản ống dẫn trứng,,hiệu quả: <1/1000 phụ nữ có thai trong vòng 5 năm sau thủ thuật.; các mô này tạo thành mô sẹo gây bít tắc ống; không có hiệu quả tức thì. cần 3 tháng để mô sẹo bít kín.; thường thực hiện tại phòng khám với gây tê tại chỗ hoặc thuốc an thần; cũng có thể tiến hành tại phòng mổ với gây mê toàn thân; không cần phẫu thuật mổ rạch; không cần vết mổ; dùng lối tự nhiên; có thể thực hiện với gây tê tại chỗ; phục hồi nhanh hơn so với triệt sản khác,,không cần phẫu thuật mổ rạch; không cần vết mổ; dùng lối tự nhiên; có thể thực hiện với gây tê tại chỗ; phục hồi nhanh hơn so với triệt sản khác,vẫn có thể mang thai
Ăn uống,topic,[],protein tăng trưởng tế bào và sản xuất máu; carbohydrate sản sinh năng lượng; sắt sản xuất hồng huyết cầu; chất béo tích trữ năng lượng,buồn nôn; thèm chocolate; thèm thức ăn cay; thèm trái cây; thèm khoai tây nghiền; thèm ngũ cốc; thèm bánh mì trắng; biếng ăn,,,,,,giai đoạn thèm ăn thường kéo dài khoảng 3 tháng đầu,,đừng bỏ bữa ăn; uống nhiều nước; ăn uống đầy đủ khi mang thai không chỉ đơn giản là ăn nhiều hơn. bạn cần cân nhắc đến việc bạn ăn gì.; thức ăn không nên chỉ cung cấp calo mà phải cung cấp chất dinh dưỡng; các chất dinh dưỡng khác cũng cần nhiều hơn so với trước khi mang thai; ăn đa dạng thực phẩm theo tỷ lệ cân đối là quan trọng; nhãn thực phẩm có thể cho bạn biết chất dinh dưỡng có trong thực phẩm; chỉ số RDA (Recommended Daily Allowance) cao hơn bình thường khi mang thai; canxi giúp ngăn ngừa mất xương mẹ; tham khảo ý kiến chuyên gia dinh dưỡng để lập thực đơn; không có mức độ đồ uống có cồn nào an toàn; tránh phô mai mềm chưa tiệt trùng; tránh sữa chưa tiệt trùng; tránh trứng sống; tránh thịt sống hoặc chưa chín; tránh cá và động vật vỏ sống; tránh thịt chế biến; không tự dùng thuốc nhuận tràng; tập thể dục giúp ngăn ngừa táo bón; ăn đa dạng từ các nhóm thực phẩm theo tỷ lệ khuyến cáo; không quá lo lắng – thai nhi nhận được chất dinh dưỡng trước tiên; tập trung vào ăn đa dạng và cân đối thực phẩm bổ dưỡng để mẹ và bé khỏe mạnh; hạn chế các loại cá thủy ngân cao; FDA khuyến cáo cá ngừ đóng hộp/light tuna không quá 6 ounces (170 g) mỗi tuần; tham khảo ý kiến bác sĩ nếu cần; các chất dinh dưỡng quan trọng khác: axit folic giúp ngăn ngừa khuyết tật ống thần kinh (spina bifida) trong giai đoạn đầu thai kỳ; giải quyết vấn đề thường gặp: táo bón do sắt hoặc vitamin trước sinh; phụ nữ mang thai hoặc cho con bú cần 1.000 mg canxi mỗi ngày; tránh các loại cá có hàm lượng thủy ngân cao; tránh thực phẩm chưa tiệt trùng,
xuất hiện mạch máu hình mạng nhện ở cánh tay,symptom,[],,Ba tháng đầu,,,,,,,,,
không hút thuốc,advice,[],,,,,,,,,,Chăm sóc bản thân,
Bất đồng nhóm máu rh,disease,[],,,,mẹ rh(-) mang thai con rh(+); máu mẹ và con hòa lẫn khi chuyển dạ; mẹ rh(-) tạo kháng thể chống rh(+); truyền máu rh(+); sẩy thai,,,,trong lần mang thai đầu tiên thường chưa có vấn đề vì máu mẹ và con không trộn lẫn,,,kháng thể gây hại cho thai nhi trong những lần mang thai sau
Tập thể thao,topic,[],giúp giảm đau lưng; giúp giảm táo bón; giúp giảm đầy hơi; giúp giảm sưng; ngăn ngừa hoặc điều trị tiểu đường thai kỳ; tăng năng lượng; cải thiện tâm trạng; cải thiện tư thế; tăng sức mạnh; tăng sự dẻo dai; tăng sức chịu đựng; giúp ngủ tốt hơn; giúp giữ dáng; hỗ trợ phục hồi vóc dáng sau sinh; tiếp tục chạy nếu đã quen trước đó (cần điều chỉnh); ngăn ngừa/điều trị tiểu đường thai kỳ; tăng cơ; tăng dẻo dai; ngủ tốt hơn; giữ dáng; phục hồi vóc dáng sau sinh,đau lưng,,hormone làm giãn dây chằng; khớp dễ chấn thương; trọng lượng tăng gây áp lực lên lưng và khung chậu; thay đổi trọng tâm khiến dễ ngã; nhịp tim và nhu cầu oxy tăng cao,,,,giảm đau lưng; giảm táo bón; giảm đầy hơi; giảm sưng; ngăn ngừa/điều trị tiểu đường thai kỳ; tăng năng lượng; cải thiện tâm trạng; cải thiện tư thế; tăng cơ; tăng dẻo dai; tăng sức chịu đựng; ngủ tốt hơn; giữ dáng; phục hồi vóc dáng sau sinh; những thay đổi cơ thể khi mang thai ảnh hưởng đến tập luyện; trọng lượng phía trước tăng,,uống nhiều nước; tập thể thao ít nhất 30 phút mỗi ngày; tránh tập thể hình; tránh lướt ván; tránh cưỡi ngựa; tránh một số môn vợt dễ mất thăng bằng; tránh trượt tuyết xuống dốc; tránh lặn biển do nguy cơ bệnh khí ép cho thai nhi; tránh tập khi khí hậu nóng ẩm hoặc khi sốt; sau 3 tháng đầu tránh bài tập liên quan đến lưng; sau sinh có thể bắt đầu bằng đi bộ nhanh vài lần/tuần để hồi phục thể lực; sau đó tăng dần lên các môn nặng hơn; đi bộ ngoài trời còn giúp cả mẹ và con hít thở không khí trong lành; nên tránh tập thể hình nâng tạ nặng; nên tránh lướt ván; nên tránh cưỡi ngựa; nên tránh trượt tuyết xuống dốc; nên tránh lặn biển; tránh bài tập nằm ngửa sau tam cá nguyệt thứ nhất; tránh tập nhanh trong môi trường nóng ẩm; đảm bảo đủ calories; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu chảy máu âm đạo; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu chóng mặt; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu khó thở; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu đau ngực; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu đau đầu; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu yếu cơ; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu sưng bắp chân; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu co thắt tử cung; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu giảm cử động thai; cần ngừng tập và gọi bác sĩ nếu có dấu hiệu rỉ dịch âm đạo; đi bộ là cách tập luyện an toàn để quay lại thể thao sau sinh; đi bộ nhanh vài lần/tuần giúp hồi phục sức lực; đi bộ giúp hít thở không khí trong lành; đi bộ chuẩn bị cho các môn thể thao nặng hơn khi cơ thể khỏe hơn; ngưng tập và gọi bác sĩ nếu: chóng mặt; ngưng tập và gọi bác sĩ nếu: chảy máu âm đạo; ngưng tập và gọi bác sĩ nếu: co thắt tử cung; ngưng tập và gọi bác sĩ nếu: giảm cử động thai; ngưng tập và gọi bác sĩ nếu: khó thở; ngưng tập và gọi bác sĩ nếu: rỉ dịch âm đạo; ngưng tập và gọi bác sĩ nếu: yếu cơ; ngưng tập và gọi bác sĩ nếu: đau ngực; ngưng tập và gọi bác sĩ nếu: đau đầu; ngưng tập và gọi bác sĩ nếu: đau/sưng bắp chân,dễ chấn thương; trọng lượng phía trước tăng; nhất là cuối thai kỳ
Xét nghiệm vô sinh dành cho nam giới,subtopic,[],xét nghiệm này có thể kiểm tra số lượng tinh trùng và tinh trùng của bạn có khỏe mạnh không,,,,,,,,,,
Thai kỳ,topic,[],,trứng thụ tinh bám vào thành tử cung; những tế nào này sẽ phát triển thành em bé; những tế bào khác sẽ tạo thành nhau; cánh tay và chân bắt đầu hình thành; não và tủy sống bắt đầu hình thành; tim và phổi bắt đầu phát triển; tim bắt đầu đập gần cuối của tháng này; tai trong bắt đầu phát triển; xương xuất hiện; mắt cá chân hình thành; cổ tay hình thành; ngón tay hình thành; ngón chân hình thành; bộ phận sinh dục bắt đầu phát triển; phản xạ mút phát triển; thai nhi thì hiếu động hơn; người mẹ có thể cảm thấy sự cử động của thai nhi; thai nhi ngủ và thức thường xuyên; móng phát triển ở đầu của những ngón tay; lông tóc thật bắt đầu mọc; mắt bắt đầu mở; dấu vân tay có thể được nhìn thấy; vân chân có thể được nhìn thấy; mắt có thể mở và nhắm; mắt cảm thấy sự thay đổi ánh sáng; lông mịn (laguno) bắt đầu biến mất; thai nhi đạp; thai nhi duỗi tay chân; thai nhi có thể làm những cử động nắm; thai nhi phản ứng lại với âm thanh; thai nhi thường xoay đầu xuống cho việc sinh đẻ,,,,,,một giai đoạn thai kỳ bình thường thì kéo dài ít nhất là 259 ngày đến nhiều nhất là 294 ngày (37 - 42 tuần); 40 tuần của thai kỳ được chia ra làm ba quý. mỗi quý kéo dài khoảng 12 – 13 tuần (hoặc khoảng 3 tháng); trong suốt tháng đầu tiên của thai kỳ; trong suốt tháng thứ hai của thai kỳ; ngón tay và ngón chân tiếp tục phát triển. những móng mềm bắt đầu hình thành; xương và bắp thịt bắt đầu phát triển; ruột bắt đầu hình thành; xương sống thì mềm và có thể uốn cong; da thì gần như trong suốt; bàn tay phát triển nhiều hơn bàn chân; cánh tay thì dài hơn chân; cánh tay và chân có thể gập lại; những bộ phận sinh dục bên ngoài được hình thành; da nhăn lại và cơ thể được bao phủ với một lớp chất gây (vernix) và lông mịn (laguno); nhau được hình thành đầy đủ; tai ngoài bắt đầu phát triển; thai nhi có thể nuốt và nghe; cổ được hình thành; thận hoạt động và bắt đầu sản xuất nước tiểu; trong suốt tháng thứ năm của thai kỳ; trong suốt tháng thứ sáu của thai kỳ; não phát triển nhanh; trong suốt tháng thứ bảy của thai kỳ; những vùng khác nhau của não đang hình thành; các nụ vị giác phát triển và thai nhi có thể nếm được vị ngọt và chua; thai nhi bây giờ có thể nấc cụt; da thì ít nhăn hơn; phổi hoàn thiện và chuẩn bị tự hoạt động độc lập; các mô hình ngủ phát triển; thai nhi sẽ tăng khoảng 0.5 pound (0.22 kg) mỗi tuần trong tháng này; sau đây chúng tôi xin giới thiệu những điều sẽ xảy ra trong 3 tháng đầu của con bạn; thai kỳ được bắt đầu khi tinh trùng thụ tinh cho một trứng; do bạn sẽ không bao giờ biết được thời điểm quá trình thụ tinh xảy ra nên các bác sĩ sẽ tính tuổi thai dựa vào ngày đầu của chu kì kinh cuối cùng (kcc); bác sĩ sẽ chọn mốc 40 tuần để dự đoán ngày sinh (phần lớn thai phụ sẽ sinh từ 38 đến 40 tuần); nhưng nếu như bạn được siêu âm thai trong giai đoạn sớm của thai kỳ thì bác sĩ sẽ dựa vào đó để tính tuổi thai cũng như dự đoán ngày sinh cho bạn; trứng thụ tinh bám vào thành tử cung; những tế nào này sẽ phát triển thành em bé; những tế bào khác sẽ tạo thành nhau; cánh tay và chân bắt đầu hình thành; não và tủy sống bắt đầu hình thành; tim và phổi bắt đầu phát triển; tim bắt đầu đập gần cuối của tháng này; tai trong bắt đầu phát triển; xương xuất hiện; mắt cá chân hình thành; cổ tay hình thành; ngón tay hình thành; ngón chân hình thành; bộ phận sinh dục bắt đầu phát triển; phản xạ mút phát triển; thai nhi thì hiếu động hơn; người mẹ có thể cảm thấy sự cử động của thai nhi; thai nhi ngủ và thức thường xuyên; móng phát triển ở đầu của những ngón tay; lông tóc thật bắt đầu mọc; mắt bắt đầu mở; dấu vân tay có thể được nhìn thấy; vân chân có thể được nhìn thấy; mắt có thể mở và nhắm; mắt cảm thấy sự thay đổi ánh sáng; lông mịn (laguno) bắt đầu biến mất; thai nhi đạp; thai nhi duỗi tay chân; thai nhi có thể làm những cử động nắm; thai nhi phản ứng lại với âm thanh; thai nhi thường xoay đầu xuống cho việc sinh đẻ; bạn sẽ không bao giờ biết được thời điểm quá trình thụ tinh xảy ra nên các bác sĩ sẽ tính tuổi thai dựa vào ngày đầu của chu kì kinh cuối cùng (kcc),,,
